年份,年龄组,性别,人数,情景,来源或假设
2051,75-79,男,224416.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2051,75-79,女,308737.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2051,80-84,男,187901.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2051,80-84,女,283667.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2051,85+,男,358114.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2051,85+,女,568167.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,0-4,男,98247.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,0-4,女,92996.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,5-9,男,105687.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,5-9,女,100557.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,10-14,男,105349.4,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,10-14,女,100806.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,15-19,男,110548.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,15-19,女,107134.0,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,20-24,男,124827.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,20-24,女,122643.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,25-29,男,132981.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,25-29,女,130805.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,30-34,男,178011.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,30-34,女,175187.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,35-39,男,219007.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,35-39,女,215352.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,40-44,男,230292.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,40-44,女,227619.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,45-49,男,224818.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,45-49,女,229136.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,50-54,男,245941.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,50-54,女,246035.0,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,55-59,男,277280.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,55-59,女,281993.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,60-64,男,281835.4,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,60-64,女,299817.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,65-69,男,268792.4,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,65-69,女,310809.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,70-74,男,243499.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,70-74,女,310391.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,75-79,男,224416.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,75-79,女,307164.4,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,80-84,男,189312.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,80-84,女,284210.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,85+,男,360906.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2052,85+,女,582449.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,0-4,男,96335.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,0-4,女,91185.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,5-9,男,105606.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,5-9,女,100458.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,10-14,男,106157.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,10-14,女,101523.0,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,15-19,男,110603.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,15-19,女,107107.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,20-24,男,123682.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,20-24,女,121457.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,25-29,男,134249.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,25-29,女,132330.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,30-34,男,169089.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,30-34,女,166614.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,35-39,男,213773.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,35-39,女,210533.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,40-44,男,232020.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,40-44,女,229384.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,45-49,男,227495.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,45-49,女,230394.0,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,50-54,男,241233.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,50-54,女,243160.0,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,55-59,男,271456.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,55-59,女,275198.0,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,60-64,男,282365.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,60-64,女,298101.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,65-69,男,270617.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,65-69,女,308240.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,70-74,男,246325.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,70-74,女,309390.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,75-79,男,224436.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,75-79,女,305592.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,80-84,男,190796.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,80-84,女,284851.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,85+,男,363836.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2053,85+,女,596340.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,0-4,男,94327.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,0-4,女,89283.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,5-9,男,105056.0,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,5-9,女,99918.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,10-14,男,106869.4,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,10-14,女,102151.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,15-19,男,110852.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,15-19,女,107262.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,20-24,男,122729.0,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,20-24,女,120452.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,25-29,男,135301.4,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,25-29,女,133633.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,30-34,男,160087.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,30-34,女,157959.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,35-39,男,208382.4,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,35-39,女,205543.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,40-44,男,233247.4,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,40-44,女,230599.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,45-49,男,230120.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,45-49,女,231594.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,50-54,男,236464.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,50-54,女,240203.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,55-59,男,265586.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,55-59,女,268329.0,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,60-64,男,282889.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,60-64,女,296377.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,65-69,男,272487.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,65-69,女,305717.0,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,70-74,男,249310.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,70-74,女,308598.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,75-79,男,224473.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,75-79,女,304019.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,80-84,男,192332.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,80-84,女,285562.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,85+,男,366901.4,高,队列成分法推算；基准人口=表110-01001A中2026年中
2054,85+,女,609887.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,0-4,男,92233.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,0-4,女,87300.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,5-9,男,104049.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,5-9,女,98948.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,10-14,男,107468.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,10-14,女,102675.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,15-19,男,111273.4,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,15-19,女,107578.0,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,20-24,男,121956.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,20-24,女,119617.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,25-29,男,136138.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,25-29,女,134712.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,30-34,男,151047.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,30-34,女,149267.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,35-39,男,202834.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,35-39,女,200381.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,40-44,男,233952.1,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,40-44,女,231244.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,45-49,男,232691.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,45-49,女,232738.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,50-54,男,231642.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,50-54,女,237171.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,55-59,男,259669.8,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,55-59,女,261385.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,60-64,男,283385.4,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,60-64,女,294623.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,65-69,男,274402.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,65-69,女,303238.4,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,70-74,男,252470.3,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,70-74,女,308033.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,75-79,男,224526.6,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,75-79,女,302445.7,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,80-84,男,193900.5,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,80-84,女,286321.2,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,85+,男,370099.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
2055,85+,女,623133.0,高,队列成分法推算；基准人口=表110-01001A中2026年中
2056,0-4,男,90064.9,高,队列成分法推算；基准人口=表110-01001A中2026年中
